,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,149.7133331298828,255.45631408691406,381.80120849609375,240.06666564941406,150.1699981689453,256.7200012207031,385.1300048828125,240.06666564941406,150.86000061035156,260.3699951171875,385.25,243.6233367919922,148.1999969482422,254.77000427246094,380.5400085449219,236.88999938964844,149.77999877929688,255.72000122070312,382.54998779296875,240.0,76259900.0,29774100,79060400.0,69683100.0
2022-07-18,146.62278747558594,252.99847412109375,378.648681640625,240.54666137695312,147.07000732421875,254.25,381.95001220703125,240.54666137695312,151.57000732421875,260.8399963378906,389.0899963378906,250.51666259765625,146.6999969482422,253.3000030517578,380.6600036621094,239.60333251953125,150.74000549316406,259.75,388.3800048828125,244.93666076660156,81420900.0,20975000,63203600.0,82537500.0
2022-07-19,150.5408172607422,258.25250244140625,388.8794860839844,245.52999877929688,151.0,259.5299987792969,392.2699890136719,245.52999877929688,151.22999572753906,259.7200012207031,392.8699951171875,247.13999938964844,146.91000366210938,253.67999267578125,385.3900146484375,236.97666931152344,147.9199981689453,257.5799865722656,386.0799865722656,245.0,82982400.0,25012600,78506000.0,80890200.0
2022-07-20,152.57461547851562,260.97900390625,391.35784912109375,247.5,153.0399932861328,262.2699890136719,394.7699890136719,247.5,153.72000122070312,264.8699951171875,396.260009765625,250.663330078125,150.3699951171875,258.9100036621094,391.0299987792969,243.48333740234375,151.1199951171875,259.8999938964844,392.4700012207031,246.78334045410156,64823400.0,22788300,71843800.0,88864200.0
2022-07-21,154.87759399414062,263.5363464355469,395.3431396484375,271.7066650390625,155.35000610351562,264.8399963378906,398.7900085449219,271.7066650390625,155.57000732421875,264.8900146484375,398.8399963378906,273.26666259765625,151.94000244140625,257.0299987792969,391.6300048828125,254.86666870117188,154.5,259.7900085449219,394.1600036621094,255.10667419433594,65086600.0,22404700,64903900.0,142032300.0
2022-07-22,153.6214141845703,259.0783996582031,391.6750793457031,272.24334716796875,154.08999633789062,260.3599853515625,395.0899963378906,272.24334716796875,156.27999877929688,265.3299865722656,400.17999267578125,280.78668212890625,153.41000366210938,259.07000732421875,392.75,270.71331787109375,155.38999938964844,265.239990234375,398.9200134277344,276.2200012207031,66675400.0,21881300,72197300.0,103472700.0
2022-07-25,152.48489379882812,257.555908203125,392.15093994140625,268.4333190917969,152.9499969482422,258.8299865722656,395.57000732421875,268.4333190917969,155.0399932861328,261.5,396.4700012207031,274.14666748046875,152.27999877929688,256.80999755859375,393.2099914550781,267.3999938964844,154.00999450683594,261.0,395.75,272.2166748046875,53623900.0,21056000,53631500.0,64073400.0
2022-07-26,151.1389923095703,250.6600341796875,387.51141357421875,258.8599853515625,151.60000610351562,251.89999389648438,390.8900146484375,258.8599853515625,153.08999633789062,259.8800048828125,394.05999755859375,267.30999755859375,150.8000030517578,249.57000732421875,389.95001220703125,256.2633361816406,152.25999450683594,259.8599853515625,393.8399963378906,266.5133361816406,55138700.0,39348000,52946400.0,66820800.0
2022-07-27,156.31320190429688,267.4171447753906,397.57366943359375,274.82000732421875,156.7899932861328,268.739990234375,401.0400085449219,274.82000732421875,157.3300018310547,270.04998779296875,402.8800048828125,275.9266662597656,152.16000366210938,258.8500061035156,394.04998779296875,261.7900085449219,152.5800018310547,261.1600036621094,394.3599853515625,263.80999755859375,78620700.0,45994000,82342100.0,88110000.0
2022-07-28,156.87152099609375,275.0494079589844,402.5602111816406,280.8999938964844,157.35000610351562,276.4100036621094,406.07000732421875,280.8999938964844,157.63999938964844,277.8399963378906,406.79998779296875,283.29998779296875,154.41000366210938,267.8699951171875,398.1499938964844,272.79998779296875,156.97999572753906,269.75,401.8900146484375,280.0666809082031,81378700.0,33459300,73966600.0,84723000.0
2022-07-29,162.01580810546875,279.35809326171875,408.42901611328125,297.1499938964844,162.50999450683594,280.739990234375,411.989990234375,297.1499938964844,163.6300048828125,282.0,413.0299987792969,298.32000732421875,159.5,276.6300048828125,406.7699890136719,279.1000061035156,161.24000549316406,277.70001220703125,407.5799865722656,280.70001220703125,101786900.0,32152800,87003700.0,95313000.0
2022-08-01,161.0188446044922,276.64154052734375,407.2195739746094,297.27667236328125,161.50999450683594,278.010009765625,410.7699890136719,297.27667236328125,163.58999633789062,281.2799987792969,413.4100036621094,311.8766784667969,160.88999938964844,275.8399963378906,408.3999938964844,295.0,161.00999450683594,277.82000732421875,409.1499938964844,301.27667236328125,67829400.0,21539600,69997500.0,117042900.0
2022-08-02,159.52340698242188,273.46722412109375,404.5329895019531,300.586669921875,160.00999450683594,274.82000732421875,408.05999755859375,300.586669921875,162.41000366210938,277.8900146484375,413.0,307.8333435058594,159.6300048828125,272.3800048828125,406.82000732421875,292.6666564941406,160.10000610351562,276.0,409.1199951171875,294.0033264160156,59907000.0,22754200,63435400.0,95577600.0
2022-08-03,165.62481689453125,281.0795593261719,410.8677673339844,307.39666748046875,166.1300048828125,282.4700012207031,414.45001220703125,307.39666748046875,166.58999633789062,283.5,415.67999267578125,309.54998779296875,160.75,276.6099853515625,410.0,301.1499938964844,160.83999633789062,276.760009765625,410.29998779296875,305.0,82507500.0,23518900,67820600.0,80091000.0
2022-08-04,165.3057861328125,282.2537536621094,410.5901794433594,308.6333312988281,165.80999755859375,283.6499938964844,414.1700134277344,308.6333312988281,167.19000244140625,283.79998779296875,415.0899963378906,313.6066589355469,164.42999267578125,280.1700134277344,412.44000244140625,305.0,166.00999450683594,281.79998779296875,414.3699951171875,311.0,55474100.0,18098700,45656600.0,72256200.0
2022-08-05,165.076171875,281.51739501953125,409.896240234375,288.1700134277344,165.35000610351562,282.9100036621094,413.4700012207031,288.1700134277344,165.85000610351562,283.6499938964844,414.1499938964844,304.6066589355469,163.0,278.67999267578125,409.6000061035156,285.5433349609375,163.2100067138672,279.1499938964844,409.6600036621094,302.6700134277344,56697000.0,16774600,56814900.0,113172900.0
2022-08-08,164.59695434570312,278.9401550292969,409.4203796386719,290.42333984375,164.8699951171875,280.32000732421875,412.989990234375,290.42333984375,167.80999755859375,285.9200134277344,417.6199951171875,305.20001220703125,164.1999969482422,279.32000732421875,411.8299865722656,289.086669921875,166.3699951171875,284.04998779296875,415.25,295.0,60276900.0,18739200,53886100.0,98994000.0
2022-08-09,164.64686584472656,280.910400390625,407.7945861816406,283.3333435058594,164.9199981689453,282.29998779296875,411.3500061035156,283.3333435058594,165.82000732421875,283.0799865722656,412.75,292.39666748046875,163.25,277.6099853515625,410.2200012207031,279.35333251953125,164.02000427246094,279.6400146484375,412.2200012207031,290.2933349609375,63135500.0,23405200,44931800.0,86244600.0
2022-08-10,168.95973205566406,287.73663330078125,416.3598937988281,294.3566589355469,169.24000549316406,289.1600036621094,419.989990234375,294.3566589355469,169.33999633789062,289.80999755859375,420.1400146484375,297.510009765625,166.89999389648438,286.94000244140625,416.7200012207031,283.3699951171875,167.67999267578125,288.1700134277344,418.7799987792969,297.0666809082031,70170500.0,24687800,68665700.0,94918800.0
2022-08-11,168.21096801757812,285.6071472167969,416.3598937988281,286.6300048828125,168.49000549316406,287.0199890136719,419.989990234375,286.6300048828125,170.99000549316406,291.2099914550781,424.95001220703125,298.2366638183594,168.19000244140625,286.510009765625,419.2099914550781,285.8333435058594,170.05999755859375,290.8500061035156,422.989990234375,296.5133361816406,57149200.0,20065900,59489700.0,70155000.0
2022-08-12,171.8149871826172,290.4731140136719,423.408447265625,300.0299987792969,172.10000610351562,291.9100036621094,427.1000061035156,300.0299987792969,172.1699981689453,291.9100036621094,427.2099914550781,300.1600036621094,169.39999389648438,286.94000244140625,421.0299987792969,285.0333251953125,169.82000732421875,288.4800109863281,422.0299987792969,289.4166564941406,68039400.0,22619700,61694500.0,79657200.0
2022-08-15,172.90318298339844,292.02545166015625,425.1531982421875,309.32000732421875,173.19000244140625,293.4700012207031,428.8599853515625,309.32000732421875,173.38999938964844,294.17999267578125,429.4100036621094,313.1333312988281,171.35000610351562,290.1099853515625,424.7099914550781,301.2300109863281,171.52000427246094,291.0,424.7699890136719,301.78668212890625,54091700.0,18085700,54048300.0,89359200.0
2022-08-16,172.74343872070312,291.2691650390625,425.9859619140625,306.5633239746094,173.02999877929688,292.7099914550781,429.70001220703125,306.5633239746094,173.7100067138672,294.0400085449219,431.7300109863281,314.6666564941406,171.66000366210938,290.4200134277344,426.8800048828125,302.8833312988281,172.77999877929688,291.989990234375,427.7300109863281,311.6666564941406,56377100.0,18102900,59289000.0,88136400.0
2022-08-17,174.26092529296875,290.5013427734375,422.9623107910156,303.9966735839844,174.5500030517578,291.32000732421875,426.6499938964844,303.9966735839844,176.14999389648438,293.3500061035156,429.5,309.65667724609375,172.57000732421875,289.4700012207031,424.5400085449219,300.0333251953125,172.77000427246094,289.739990234375,425.9100036621094,303.39666748046875,79542000.0,18253400,63563400.0,68766000.0
2022-08-18,173.86158752441406,289.35455322265625,424.1916198730469,302.8699951171875,174.14999389648438,290.1700134277344,427.8900146484375,302.8699951171875,174.89999389648438,291.9100036621094,428.6099853515625,306.5,173.1199951171875,289.0799865722656,425.5,301.85333251953125,173.75,290.19000244140625,426.8599853515625,306.0,62290100.0,17186200,49023200.0,47500500.0
2022-08-19,171.23594665527344,285.3458557128906,418.4913330078125,296.6666564941406,171.52000427246094,286.1499938964844,422.1400146484375,296.6666564941406,173.74000549316406,289.25,425.260009765625,300.3599853515625,171.30999755859375,285.55999755859375,421.2200012207031,292.5,173.02999877929688,288.8999938964844,424.9800109863281,299.0,70346300.0,20570000,68016900.0,61395300.0
2022-08-22,167.29249572753906,276.9694519042969,409.77728271484375,289.913330078125,167.57000732421875,277.75,413.3500061035156,289.913330078125,169.86000061035156,282.4599914550781,417.2300109863281,292.3999938964844,167.13999938964844,277.2200012207031,412.3999938964844,286.2966613769531,169.69000244140625,282.0799865722656,417.04998779296875,291.913330078125,69026800.0,25061100,77695600.0,55843200.0
2022-08-23,166.9530487060547,275.66314697265625,408.7859191894531,296.4533386230469,167.22999572753906,276.44000244140625,412.3500061035156,296.4533386230469,168.7100067138672,278.8599853515625,415.4200134277344,298.82666015625,166.64999389648438,275.3999938964844,411.7699890136719,287.92333984375,167.0800018310547,276.44000244140625,412.8999938964844,291.4533386230469,54147100.0,17527400,49105200.0,63984900.0
2022-08-24,167.25254821777344,275.0149841308594,410.0945129394531,297.0966796875,167.52999877929688,275.7900085449219,413.6700134277344,297.0966796875,168.11000061035156,277.2300109863281,415.1099853515625,303.64666748046875,166.25,275.1099853515625,411.3900146484375,296.5,167.32000732421875,275.4100036621094,412.1099853515625,297.5633239746094,53841500.0,18137000,49177800.0,57259800.0
2022-08-25,169.7484130859375,278.0663757324219,415.884033203125,296.07000732421875,170.02999877929688,278.8500061035156,419.510009765625,296.07000732421875,170.13999938964844,279.0199890136719,419.55999755859375,302.9599914550781,168.35000610351562,274.5199890136719,414.0899963378906,291.6000061035156,168.77999877929688,277.3299865722656,415.239990234375,302.3599853515625,51218200.0,16583400,50942300.0,53230000.0
2022-08-26,163.34901428222656,267.33660888671875,401.8067626953125,288.0899963378906,163.6199951171875,268.0899963378906,405.30999755859375,288.0899963378906,171.0500030517578,280.3399963378906,419.9599914550781,302.0,163.55999755859375,267.9800109863281,405.25,287.4700012207031,170.57000732421875,279.0799865722656,419.3900146484375,297.42999267578125,78961000.0,27549300,103087000.0,57163900.0
2022-08-29,161.1127471923828,264.4846496582031,399.1499328613281,284.82000732421875,161.3800048828125,265.2300109863281,402.6300048828125,284.82000732421875,162.89999389648438,267.3999938964844,405.8399963378906,287.739990234375,159.82000732421875,263.8500061035156,401.20001220703125,280.70001220703125,161.14999389648438,265.8500061035156,402.20001220703125,282.8299865722656,73314000.0,20338500,65370800.0,41864700.0
2022-08-30,158.64683532714844,262.2309875488281,394.76812744140625,277.70001220703125,158.91000366210938,262.9700012207031,398.2099914550781,277.70001220703125,162.55999755859375,267.04998779296875,404.1000061035156,288.4800109863281,157.72000122070312,260.6600036621094,396.0,272.6499938964844,162.1300048828125,266.6700134277344,403.8500061035156,287.8699951171875,77906200.0,22767100,85652400.0,50541800.0
2022-08-31,156.95962524414062,260.7351989746094,391.7643127441406,275.6099853515625,157.22000122070312,261.4700012207031,395.17999267578125,275.6099853515625,160.5800018310547,267.1099853515625,401.239990234375,281.25,157.13999938964844,261.3299865722656,395.0400085449219,271.80999755859375,160.30999755859375,265.3900146484375,399.92999267578125,280.6199951171875,87991100.0,24791800,76029700.0,52107300.0
2022-09-01,157.6984100341797,259.668212890625,392.9936218261719,277.1600036621094,157.9600067138672,260.3999938964844,396.4200134277344,277.1600036621094,158.4199981689453,260.8900146484375,396.7799987792969,277.5799865722656,154.6699981689453,255.41000366210938,390.0400085449219,266.1499938964844,156.63999938964844,258.8699951171875,392.8900146484375,272.5799865722656,74229900.0,23263400,78740100.0,54287000.0
2022-09-02,155.5519561767578,255.3404083251953,388.8497314453125,270.2099914550781,155.80999755859375,256.05999755859375,392.239990234375,270.2099914550781,160.36000061035156,264.739990234375,401.55999755859375,282.3500061035156,154.97000122070312,254.47000122070312,390.3299865722656,269.0799865722656,159.75,261.70001220703125,400.2799987792969,281.07000732421875,76957800.0,22855400,99632100.0,50890100.0
2022-09-06,154.27407836914062,252.53829956054688,387.3825378417969,274.4200134277344,154.52999877929688,253.25,390.760009765625,274.4200134277344,157.08999633789062,257.8299865722656,394.1199951171875,275.989990234375,153.69000244140625,251.94000244140625,388.4200134277344,265.739990234375,156.47000122070312,256.20001220703125,393.1300048828125,272.67999267578125,73714800.0,21328200,76637400.0,55860000.0
